frame,rgyr,e2e,nhb,i3,i4,iL,bang_mean,bang_rms,tors_mean,alpha_frac,e_morse,e_angle,e_torsion,e_hydro,e_native,thermal,rmsd_native,rmsd_c1,rmsd_c2,rmsd_c3,rmsd_c4
1510,8.8279,0.0000,215,37,49,129,99.35,41.28,5.47,0.379,8.4236,26.1416,251.4238,-1.7742,7.9801,0.0010,10.9450,10.9450,0.0000,0.0000,0.0000
1520,8.8272,0.0000,215,37,49,129,99.52,41.27,5.15,0.379,8.7600,26.0491,250.2262,-1.7739,7.9131,0.0010,10.9447,10.9447,0.0000,0.0000,0.0000
1530,8.8265,0.0000,215,37,49,129,99.65,41.29,5.11,0.372,8.7021,25.9814,250.6181,-1.7727,7.8617,0.0010,10.9445,10.9445,0.0000,0.0000,0.0000
1540,8.8258,0.0000,214,37,49,128,99.57,41.08,4.21,0.379,8.4365,25.8943,250.7468,-1.7731,7.8251,0.0010,10.9443,10.9443,0.0000,0.0000,0.0000
1550,8.8251,0.0000,214,37,49,128,99.60,41.12,4.30,0.379,8.3485,25.8470,250.8600,-1.7730,7.7981,0.0010,10.9441,10.9441,0.0000,0.0000,0.0000
1560,8.8243,0.0000,214,37,49,128,99.71,41.24,4.33,0.383,8.2871,25.8035,251.1602,-1.7721,7.7401,0.0010,10.9438,10.9438,0.0000,0.0000,0.0000
1570,8.8236,0.0000,214,37,49,128,99.56,41.17,5.38,0.390,8.2018,25.8441,251.2808,-1.7718,7.6954,0.0010,10.9434,10.9434,0.0000,0.0000,0.0000
1580,8.8229,0.0000,214,37,49,128,99.53,41.07,3.15,0.397,8.1596,25.8422,250.6328,-1.7746,7.6246,0.0010,10.9431,10.9431,0.0000,0.0000,0.0000
1590,8.8221,0.0000,214,38,49,127,99.59,41.09,4.45,0.397,8.1230,25.8047,250.6141,-1.7752,7.6037,0.0010,10.9427,10.9427,0.0000,0.0000,0.0000
1600,8.8214,0.0000,214,38,49,127,99.55,41.00,5.63,0.393,8.0471,25.7370,249.9832,-1.7747,7.5163,0.0010,10.9424,10.9424,0.0000,0.0000,0.0000
1610,8.8207,0.0000,215,38,50,127,99.45,40.81,5.54,0.390,7.9145,25.6501,251.0707,-1.7746,7.5288,0.0010,10.9422,10.9422,0.0000,0.0000,0.0000
1620,8.8200,0.0000,216,38,50,128,99.35,40.65,2.98,0.390,7.8576,25.5775,251.8179,-1.7755,7.5269,0.0010,10.9419,10.9419,0.0000,0.0000,0.0000
1630,8.8193,0.0000,216,38,50,128,99.23,40.67,4.20,0.386,7.8389,25.5632,250.8862,-1.7762,7.4738,0.0010,10.9416,10.9416,0.0000,0.0000,0.0000
1640,8.8186,0.0000,216,38,50,128,99.29,40.85,2.95,0.386,7.8946,25.5784,250.3666,-1.7764,7.4196,0.0010,10.9412,10.9412,0.0000,0.0000,0.0000
1650,8.8178,0.0000,216,38,50,128,99.41,40.97,1.72,0.386,7.8812,25.5514,250.0240,-1.7765,7.4126,0.0010,10.9409,10.9409,0.0000,0.0000,0.0000
1660,8.8171,0.0000,216,38,50,128,99.38,40.82,1.94,0.386,7.8655,25.5432,250.1403,-1.7788,7.4299,0.0010,10.9407,10.9407,0.0000,0.0000,0.0000
1670,8.8164,0.0000,216,38,50,128,99.37,40.78,1.95,0.383,7.9468,25.5128,249.8596,-1.7799,7.3975,0.0010,10.9404,10.9404,0.0000,0.0000,0.0000
1680,8.8157,0.0000,216,38,50,128,99.51,40.87,3.21,0.383,7.9571,25.4886,250.8123,-1.7799,7.3895,0.0010,10.9401,10.9401,0.0000,0.0000,0.0000
1690,8.8150,0.0000,216,38,50,128,99.38,40.83,3.13,0.383,7.8643,25.5815,250.2113,-1.7799,7.4456,0.0010,10.9397,10.9397,0.0000,0.0000,0.0000
1700,8.8144,0.0000,215,37,50,128,99.29,40.80,3.29,0.386,7.8839,25.6692,250.7009,-1.7777,7.4196,0.0010,10.9394,10.9394,0.0000,0.0000,0.0000
1710,8.8137,0.0000,215,37,50,128,99.32,40.94,3.25,0.386,7.8222,25.6823,250.5419,-1.7766,7.3786,0.0010,10.9391,10.9391,0.0000,0.0000,0.0000
1720,8.8130,0.0000,215,37,50,128,99.43,41.10,3.24,0.386,7.7593,25.6487,250.2807,-1.7761,7.3327,0.0010,10.9387,10.9387,0.0000,0.0000,0.0000
1730,8.8123,0.0000,214,37,50,127,99.47,41.13,3.22,0.383,7.7418,25.5921,251.0033,-1.7764,7.2961,0.0010,10.9383,10.9383,0.0000,0.0000,0.0000
1740,8.8117,0.0000,214,37,50,127,99.54,41.19,4.44,0.383,7.7567,25.5259,250.1524,-1.7761,7.2729,0.0010,10.9380,10.9380,0.0000,0.0000,0.0000
1750,8.8111,0.0000,214,37,50,127,99.67,41.31,4.41,0.386,7.7940,25.4979,249.8777,-1.7750,7.2577,0.0010,10.9377,10.9377,0.0000,0.0000,0.0000
1760,8.8106,0.0000,214,37,50,127,99.68,41.36,4.36,0.393,7.7767,25.4766,249.2763,-1.7733,7.1543,0.0010,10.9374,10.9375,0.0000,0.0000,0.0000
1770,8.8101,0.0000,215,38,50,127,99.63,41.40,4.24,0.397,7.6495,25.4364,249.0643,-1.7724,7.1432,0.0010,10.9373,10.9373,0.0000,0.0000,0.0000
1780,8.8095,0.0000,215,38,50,127,99.52,41.26,4.38,0.393,7.6188,25.3837,249.5966,-1.7722,7.1147,0.0010,10.9369,10.9369,0.0000,0.0000,0.0000
1790,8.8090,0.0000,215,38,50,127,99.49,41.23,3.18,0.393,7.6405,25.3246,250.0462,-1.7723,7.0626,0.0010,10.9366,10.9366,0.0000,0.0000,0.0000
1800,8.8084,0.0000,214,38,50,126,99.43,41.15,3.15,0.397,7.6268,25.3155,249.9989,-1.7730,7.0563,0.0010,10.9363,10.9363,0.0000,0.0000,0.0000
1810,8.8079,0.0000,214,38,50,126,99.38,41.07,5.28,0.379,7.5985,25.2965,250.0047,-1.7738,7.0370,0.0010,10.9361,10.9361,0.0000,0.0000,0.0000
1820,8.8074,0.0000,214,38,50,126,99.21,40.61,3.09,0.383,7.5362,25.2457,249.7673,-1.7737,7.0663,0.0010,10.9359,10.9359,0.0000,0.0000,0.0000
1830,8.8068,0.0000,214,39,50,125,99.25,40.55,3.12,0.383,7.5738,25.1034,249.8551,-1.7735,7.1480,0.0010,10.9357,10.9357,0.0000,0.0000,0.0000
1840,8.8061,0.0000,214,39,50,125,99.37,40.67,3.12,0.383,7.5865,25.0289,249.7326,-1.7742,7.1535,0.0010,10.9354,10.9354,0.0000,0.0000,0.0000
1850,8.8055,0.0000,214,39,51,124,99.44,40.55,3.23,0.383,7.6090,24.9418,250.1762,-1.7767,7.1402,0.0010,10.9350,10.9350,0.0000,0.0000,0.0000
1860,8.8049,0.0000,214,39,51,124,99.59,40.53,3.20,0.383,7.6064,24.8673,250.3222,-1.7784,7.2034,0.0010,10.9346,10.9346,0.0000,0.0000,0.0000
1870,8.8043,0.0000,214,39,51,124,99.73,40.59,4.43,0.376,7.6110,24.8314,250.2631,-1.7795,7.1990,0.0010,10.9342,10.9342,0.0000,0.0000,0.0000
1880,8.8037,0.0000,214,39,51,124,99.85,40.76,3.16,0.379,7.6184,24.8139,249.8252,-1.7801,7.1610,0.0010,10.9339,10.9339,0.0000,0.0000,0.0000
1890,8.8032,0.0000,214,39,51,124,99.96,40.95,5.47,0.386,7.6265,24.8056,249.5662,-1.7800,7.1198,0.0010,10.9336,10.9336,0.0000,0.0000,0.0000
1900,8.8027,0.0000,214,39,51,124,99.93,40.84,3.13,0.383,7.6710,24.7885,249.5535,-1.7816,7.1387,0.0010,10.9334,10.9334,0.0000,0.0000,0.0000
1910,8.8022,0.0000,214,39,51,124,99.90,40.77,4.41,0.379,7.6683,24.7170,248.8792,-1.7809,7.1234,0.0010,10.9332,10.9332,0.0000,0.0000,0.0000
1920,8.8018,0.0000,214,39,51,124,99.76,40.61,3.35,0.379,7.5828,24.6730,249.3467,-1.7805,7.0934,0.0010,10.9329,10.9329,0.0000,0.0000,0.0000
1930,8.8013,0.0000,214,39,51,124,99.66,40.62,3.12,0.383,7.4213,24.6215,249.0435,-1.7794,7.0969,0.0010,10.9327,10.9327,0.0000,0.0000,0.0000
1940,8.8008,0.0000,214,39,51,124,99.70,40.75,1.88,0.383,7.3752,24.5983,249.0052,-1.7790,7.0716,0.0010,10.9324,10.9324,0.0000,0.0000,0.0000
1950,8.8003,0.0000,214,39,51,124,99.81,40.85,3.32,0.383,7.3723,24.5881,249.1391,-1.7785,6.9721,0.0010,10.9322,10.9322,0.0000,0.0000,0.0000
1960,8.7998,0.0000,214,39,51,124,99.59,40.60,2.11,0.383,7.3592,24.6239,249.1790,-1.7777,6.8889,0.0010,10.9320,10.9320,0.0000,0.0000,0.0000
1970,8.7993,0.0000,215,40,52,123,99.55,40.63,2.06,0.386,7.3722,24.6574,249.0016,-1.7777,6.8430,0.0010,10.9317,10.9317,0.0000,0.0000,0.0000
1980,8.7988,0.0000,215,40,52,123,99.63,40.65,3.42,0.383,7.3300,24.6687,250.1375,-1.7769,6.7842,0.0010,10.9314,10.9314,0.0000,0.0000,0.0000
1990,8.7982,0.0000,215,41,52,122,99.48,40.51,2.31,0.383,7.2504,24.6793,249.5124,-1.7769,6.7354,0.0010,10.9311,10.9311,0.0000,0.0000,0.0000
2000,8.7977,0.0000,215,41,52,122,99.35,40.52,2.37,0.386,7.1888,24.7142,249.5452,-1.7777,6.6818,0.0010,10.9308,10.9308,0.0000,0.0000,0.0000
2010,8.7972,0.0000,216,41,52,123,99.28,40.36,2.27,0.376,7.0193,24.6743,251.1353,-1.7804,6.8572,0.0010,10.9305,10.9305,0.0000,0.0000,0.0000
2020,8.7967,0.0000,216,41,52,123,99.25,40.23,2.53,0.372,7.0095,24.5958,250.8289,-1.7825,6.8606,0.0010,10.9302,10.9302,0.0000,0.0000,0.0000
2030,8.7961,0.0000,217,42,52,123,99.24,40.16,2.75,0.369,6.9865,24.6164,251.7622,-1.7834,6.8278,0.0010,10.9299,10.9299,0.0000,0.0000,0.0000
2040,8.7957,0.0000,217,42,52,123,99.34,40.22,3.99,0.372,6.9936,24.5775,251.4673,-1.7843,6.8042,0.0010,10.9296,10.9296,0.0000,0.0000,0.0000
2050,8.7951,0.0000,218,42,52,124,99.48,40.37,4.10,0.379,7.0357,24.5357,251.5466,-1.7844,6.7712,0.0010,10.9292,10.9292,0.0000,0.0000,0.0000
2060,8.7945,0.0000,218,42,52,124,99.64,40.41,5.15,0.379,7.0495,24.4867,250.8279,-1.7838,6.8282,0.0010,10.9288,10.9288,0.0000,0.0000,0.0000
2070,8.7940,0.0000,218,42,52,124,99.77,40.48,5.19,0.372,7.1009,24.4688,251.4478,-1.7836,6.8383,0.0010,10.9285,10.9285,0.0000,0.0000,0.0000
2080,8.7935,0.0000,216,42,52,122,99.86,40.55,6.38,0.372,7.1303,24.4614,250.6503,-1.7835,6.8120,0.0010,10.9282,10.9282,0.0000,0.0000,0.0000
2090,8.7931,0.0000,216,42,52,122,99.85,40.42,3.80,0.376,7.1689,24.4295,250.4112,-1.7843,6.7647,0.0010,10.9280,10.9280,0.0000,0.0000,0.0000
2100,8.7927,0.0000,216,42,52,122,99.91,40.42,4.03,0.376,7.1901,24.3993,251.0434,-1.7839,6.7326,0.0010,10.9279,10.9279,0.0000,0.0000,0.0000
2110,8.7923,0.0000,217,43,53,121,100.02,40.49,2.73,0.386,7.1253,24.3234,250.7906,-1.7825,6.7020,0.0010,10.9277,10.9277,0.0000,0.0000,0.0000
2120,8.7919,0.0000,217,43,53,121,99.93,40.51,2.64,0.386,6.9851,24.3046,250.3042,-1.7805,6.6463,0.0010,10.9275,10.9275,0.0000,0.0000,0.0000
2130,8.7914,0.0000,217,43,53,121,100.01,40.59,2.62,0.386,6.9250,24.2650,250.1274,-1.7782,6.7097,0.0010,10.9272,10.9272,0.0000,0.0000,0.0000
2140,8.7909,0.0000,217,43,53,121,100.12,40.72,2.55,0.386,6.9284,24.2355,249.9520,-1.7774,6.6949,0.0010,10.9268,10.9268,0.0000,0.0000,0.0000
2150,8.7904,0.0000,217,43,53,121,100.20,40.71,2.59,0.386,6.8945,24.1614,249.8878,-1.7787,6.6867,0.0010,10.9266,10.9266,0.0000,0.0000,0.0000
2160,8.7900,0.0000,217,43,53,121,100.07,40.45,2.58,0.383,6.8442,24.1375,249.6265,-1.7818,6.6584,0.0010,10.9264,10.9264,0.0000,0.0000,0.0000
2170,8.7896,0.0000,217,43,53,121,100.00,40.25,2.58,0.386,6.7926,24.0892,249.6089,-1.7834,6.5802,0.0010,10.9260,10.9260,0.0000,0.0000,0.0000
2180,8.7892,0.0000,218,44,53,121,99.86,40.06,2.81,0.383,6.7295,24.0047,250.7392,-1.7832,6.5253,0.0010,10.9256,10.9256,0.0000,0.0000,0.0000
2190,8.7888,0.0000,218,44,53,121,99.81,40.04,2.76,0.383,6.7002,23.9323,250.3703,-1.7836,6.5003,0.0010,10.9252,10.9252,0.0000,0.0000,0.0000
2200,8.7883,0.0000,220,45,53,122,99.89,40.06,2.86,0.386,6.7161,23.8977,251.3708,-1.7822,6.4503,0.0010,10.9249,10.9249,0.0000,0.0000,0.0000
2210,8.7879,0.0000,220,45,53,122,99.89,40.01,2.79,0.383,6.8002,23.7252,251.1219,-1.7808,6.8397,0.0010,10.9247,10.9247,0.0000,0.0000,0.0000
2220,8.7875,0.0000,220,45,53,122,99.91,40.01,2.73,0.376,6.7591,23.6517,251.5312,-1.7800,6.8204,0.0010,10.9244,10.9244,0.0000,0.0000,0.0000
2230,8.7870,0.0000,220,45,53,122,99.93,39.95,2.66,0.383,6.7528,23.6601,250.3306,-1.7790,6.6598,0.0010,10.9242,10.9242,0.0000,0.0000,0.0000
2240,8.7865,0.0000,219,44,53,122,100.00,40.05,4.00,0.383,6.7030,23.6845,250.5325,-1.7789,6.5430,0.0010,10.9239,10.9239,0.0000,0.0000,0.0000
2250,8.7861,0.0000,218,43,54,121,99.98,40.14,4.02,0.386,6.6025,23.7519,250.2989,-1.7786,6.4645,0.0010,10.9236,10.9236,0.0000,0.0000,0.0000
2260,8.7856,0.0000,218,43,54,121,99.91,40.24,3.97,0.390,6.4964,23.8348,249.9791,-1.7783,6.4141,0.0010,10.9232,10.9232,0.0000,0.0000,0.0000
2270,8.7851,0.0000,218,43,54,121,100.02,40.26,5.24,0.386,6.4941,23.7993,249.9118,-1.7772,6.4747,0.0010,10.9229,10.9229,0.0000,0.0000,0.0000
2280,8.7847,0.0000,218,43,54,121,100.13,40.22,3.94,0.386,6.5430,23.7099,250.0100,-1.7770,6.5278,0.0010,10.9225,10.9225,0.0000,0.0000,0.0000
2290,8.7842,0.0000,218,43,54,121,100.19,40.29,3.98,0.386,6.5171,23.6393,250.2606,-1.7782,6.4647,0.0010,10.9222,10.9222,0.0000,0.0000,0.0000
2300,8.7838,0.0000,218,43,54,121,100.06,40.28,3.98,0.386,6.4191,23.6792,249.7457,-1.7795,6.3839,0.0010,10.9220,10.9219,0.0000,0.0000,0.0000
2310,8.7834,0.0000,219,44,54,121,99.94,40.21,6.42,0.386,6.3718,23.6470,250.1532,-1.7797,6.2677,0.0010,10.9216,10.9216,0.0000,0.0000,0.0000
2320,8.7830,0.0000,219,44,54,121,99.85,40.19,5.14,0.390,6.2407,23.5835,249.8414,-1.7800,6.2408,0.0010,10.9213,10.9213,0.0000,0.0000,0.0000
2330,8.7826,0.0000,219,44,54,121,99.81,40.20,6.38,0.390,6.1425,23.5450,249.7887,-1.7802,6.2080,0.0010,10.9210,10.9210,0.0000,0.0000,0.0000
2340,8.7821,0.0000,219,44,54,121,99.83,40.26,6.66,0.386,6.0934,23.5198,249.9862,-1.7799,6.1493,0.0010,10.9206,10.9206,0.0000,0.0000,0.0000
2350,8.7817,0.0000,219,44,54,121,99.83,40.18,5.10,0.390,6.1358,23.5213,250.0167,-1.7799,6.0863,0.0010,10.9204,10.9204,0.0000,0.0000,0.0000
2360,8.7813,0.0000,219,44,54,121,99.64,39.95,5.20,0.390,6.1082,23.4413,249.4445,-1.7838,6.3088,0.0010,10.9201,10.9201,0.0000,0.0000,0.0000
2370,8.7808,0.0000,218,44,54,120,99.50,39.80,4.15,0.386,6.0082,23.4289,250.4442,-1.7848,6.2244,0.0010,10.9199,10.9199,0.0000,0.0000,0.0000
2380,8.7804,0.0000,218,44,54,120,99.43,39.68,2.98,0.379,5.9237,23.3804,250.2802,-1.7854,6.1616,0.0010,10.9196,10.9196,0.0000,0.0000,0.0000
2390,8.7799,0.0000,218,44,54,120,99.45,39.56,4.10,0.379,5.8429,23.2248,250.5011,-1.7844,6.2592,0.0010,10.9192,10.9192,0.0000,0.0000,0.0000
2400,8.7794,0.0000,218,44,54,120,99.49,39.33,4.38,0.383,5.7687,23.0224,252.1112,-1.7837,6.3479,0.0010,10.9189,10.9189,0.0000,0.0000,0.0000
2410,8.7790,0.0000,217,44,54,119,99.68,39.09,5.34,0.393,5.8340,22.8922,251.0526,-1.7787,6.4376,0.0010,10.9185,10.9185,0.0000,0.0000,0.0000
2420,8.7785,0.0000,217,44,54,119,99.77,39.02,5.47,0.383,5.8972,22.8253,251.2705,-1.7764,6.4638,0.0010,10.9180,10.9180,0.0000,0.0000,0.0000
2430,8.7779,0.0000,217,44,54,119,99.83,39.14,5.50,0.379,5.8934,22.8065,251.0420,-1.7768,6.3632,0.0010,10.9176,10.9176,0.0000,0.0000,0.0000
2440,8.7775,0.0000,216,44,54,118,99.86,39.15,5.28,0.386,5.8648,22.7267,250.5596,-1.7784,6.2598,0.0010,10.9172,10.9172,0.0000,0.0000,0.0000
2450,8.7770,0.0000,216,44,54,118,99.93,39.24,3.05,0.390,5.8098,22.6607,250.7503,-1.7797,6.1598,0.0010,10.9169,10.9169,0.0000,0.0000,0.0000
2460,8.7766,0.0000,215,44,54,117,100.02,39.38,3.11,0.383,5.7696,22.6225,250.7254,-1.7807,6.0747,0.0010,10.9166,10.9166,0.0000,0.0000,0.0000
2470,8.7762,0.0000,215,44,54,117,100.01,39.35,4.08,0.383,5.7511,22.5886,250.6161,-1.7805,6.0327,0.0010,10.9161,10.9162,0.0000,0.0000,0.0000
2480,8.7758,0.0000,215,44,54,117,99.99,39.13,2.99,0.386,5.7424,22.5368,250.2334,-1.7814,6.0087,0.0010,10.9160,10.9160,0.0000,0.0000,0.0000
2490,8.7754,0.0000,216,45,54,117,99.73,38.97,4.23,0.386,5.6407,22.5942,250.7796,-1.7822,5.9724,0.0010,10.9157,10.9157,0.0000,0.0000,0.0000
2500,8.7750,0.0000,216,45,54,117,99.72,39.13,4.20,0.390,5.6267,22.6605,250.3787,-1.7824,5.9169,0.0010,10.9154,10.9154,0.0000,0.0000,0.0000
2510,8.7745,0.0000,216,45,54,117,99.69,39.15,4.15,0.390,5.5287,22.6517,250.2057,-1.7846,6.1462,0.0010,10.9150,10.9150,0.0000,0.0000,0.0000
2520,8.7741,0.0000,217,46,54,117,99.38,38.99,2.81,0.386,5.3431,22.7217,249.8450,-1.7860,6.2720,0.0010,10.9146,10.9146,0.0000,0.0000,0.0000
2530,8.7736,0.0000,216,46,54,116,99.35,39.06,2.77,0.386,5.2987,22.7036,249.6278,-1.7861,6.2252,0.0010,10.9142,10.9142,0.0000,0.0000,0.0000
2540,8.7731,0.0000,215,47,53,115,99.57,39.17,2.77,0.386,5.3754,22.6584,249.5022,-1.7825,6.2374,0.0010,10.9138,10.9138,0.0000,0.0000,0.0000
2550,8.7726,0.0000,215,47,53,115,99.78,39.29,2.78,0.386,5.4734,22.5686,249.5341,-1.7818,6.2161,0.0010,10.9134,10.9134,0.0000,0.0000,0.0000
2560,8.7721,0.0000,215,47,53,115,99.92,39.44,4.02,0.390,5.5079,22.5128,249.4511,-1.7824,6.0858,0.0010,10.9130,10.9130,0.0000,0.0000,0.0000
2570,8.7717,0.0000,215,47,53,115,99.98,39.43,5.21,0.393,5.4944,22.4160,249.8826,-1.7832,6.0420,0.0010,10.9127,10.9127,0.0000,0.0000,0.0000
2580,8.7714,0.0000,215,47,53,115,100.04,39.50,4.01,0.393,5.5178,22.2951,249.9728,-1.7838,5.9943,0.0010,10.9125,10.9125,0.0000,0.0000,0.0000
2590,8.7710,0.0000,215,47,53,115,99.98,39.44,6.43,0.393,5.5057,22.2628,250.1855,-1.7821,5.8873,0.0010,10.9122,10.9122,0.0000,0.0000,0.0000
2600,8.7707,0.0000,215,47,53,115,99.89,39.39,6.47,0.393,5.4645,22.2249,249.9887,-1.7797,5.8043,0.0010,10.9120,10.9120,0.0000,0.0000,0.0000
2610,8.7704,0.0000,216,47,53,116,99.84,39.15,6.30,0.386,5.3932,22.1735,249.5518,-1.7781,5.8187,0.0010,10.9117,10.9117,0.0000,0.0000,0.0000
2620,8.7701,0.0000,216,47,53,116,99.85,39.01,7.44,0.393,5.5156,22.1345,249.2698,-1.7780,5.8955,0.0010,10.9116,10.9116,0.0000,0.0000,0.0000
2630,8.7698,0.0000,216,47,53,116,99.51,38.77,7.55,0.386,5.3309,22.1786,249.6230,-1.7812,6.2596,0.0010,10.9114,10.9114,0.0000,0.0000,0.0000
2640,8.7694,0.0000,216,47,53,116,99.35,38.67,6.48,0.379,5.2611,22.3126,250.4183,-1.7848,6.5289,0.0010,10.9111,10.9111,0.0000,0.0000,0.0000
2650,8.7689,0.0000,216,47,53,116,99.37,38.74,6.45,0.386,5.2028,22.3348,249.8820,-1.7875,6.4098,0.0010,10.9108,10.9108,0.0000,0.0000,0.0000
2660,8.7683,0.0000,216,47,53,116,99.47,38.72,6.74,0.386,5.0924,22.2925,251.2164,-1.7877,6.1615,0.0010,10.9104,10.9104,0.0000,0.0000,0.0000
2670,8.7679,0.0000,216,47,53,116,99.59,38.70,5.53,0.390,5.0580,22.1713,250.5848,-1.7876,5.9737,0.0010,10.9101,10.9101,0.0000,0.0000,0.0000
2680,8.7674,0.0000,216,47,53,116,99.72,38.83,4.31,0.393,5.1039,22.1048,250.5265,-1.7883,5.8661,0.0010,10.9098,10.9098,0.0000,0.0000,0.0000
2690,8.7669,0.0000,215,47,53,115,99.82,38.89,4.32,0.393,5.1476,22.0682,250.5121,-1.7894,5.8216,0.0010,10.9095,10.9095,0.0000,0.0000,0.0000
2700,8.7665,0.0000,216,47,53,116,99.90,38.98,4.27,0.390,5.1606,22.0283,250.0780,-1.7904,5.8216,0.0010,10.9092,10.9092,0.0000,0.0000,0.0000
2710,8.7662,0.0000,216,47,53,116,99.98,39.14,4.22,0.400,5.1566,22.0091,250.0355,-1.7906,5.8155,0.0010,10.9089,10.9089,0.0000,0.0000,0.0000
2720,8.7658,0.0000,217,47,53,117,100.04,39.06,4.11,0.397,5.1671,21.9287,249.8946,-1.7881,5.8402,0.0010,10.9085,10.9086,0.0000,0.0000,0.0000
2730,8.7655,0.0000,217,47,53,117,100.13,39.10,4.05,0.397,5.1726,21.8461,250.0452,-1.7869,5.9088,0.0010,10.9082,10.9082,0.0000,0.0000,0.0000
2740,8.7652,0.0000,217,47,53,117,100.18,39.17,4.07,0.397,5.1427,21.8107,250.0079,-1.7884,5.8804,0.0010,10.9079,10.9079,0.0000,0.0000,0.0000
2750,8.7649,0.0000,217,47,53,117,100.23,39.22,4.05,0.400,5.1203,21.8003,249.7293,-1.7898,5.8289,0.0010,10.9077,10.9077,0.0000,0.0000,0.0000
2760,8.7646,0.0000,216,46,53,117,100.22,39.18,4.02,0.400,5.1091,21.7078,250.2191,-1.7902,5.8803,0.0010,10.9075,10.9075,0.0000,0.0000,0.0000
2770,8.7644,0.0000,215,46,53,116,100.11,39.15,3.92,0.397,5.0069,21.6478,250.0509,-1.7893,5.9276,0.0010,10.9073,10.9073,0.0000,0.0000,0.0000
2780,8.7641,0.0000,215,47,53,115,99.94,39.11,3.78,0.393,4.9103,21.6945,249.4279,-1.7890,5.8620,0.0010,10.9071,10.9071,0.0000,0.0000,0.0000
2790,8.7638,0.0000,215,47,53,115,99.94,39.06,4.00,0.390,4.9211,21.7005,249.9955,-1.7885,5.7567,0.0010,10.9070,10.9070,0.0000,0.0000,0.0000
2800,8.7635,0.0000,216,47,53,116,99.74,38.76,4.06,0.393,4.8737,21.7744,249.6371,-1.7873,5.6899,0.0010,10.9067,10.9067,0.0000,0.0000,0.0000
2810,8.7632,0.0000,216,47,53,116,99.77,38.64,4.00,0.400,4.9156,21.7722,249.4200,-1.7836,5.8131,0.0010,10.9063,10.9063,0.0000,0.0000,0.0000
2820,8.7628,0.0000,216,47,53,116,99.84,38.64,4.21,0.393,4.9119,21.6983,249.6028,-1.7824,5.8660,0.0010,10.9061,10.9061,0.0000,0.0000,0.0000
2830,8.7625,0.0000,215,47,53,115,99.76,38.46,5.17,0.397,4.8429,21.6061,249.2598,-1.7827,5.8361,0.0010,10.9059,10.9059,0.0000,0.0000,0.0000
2840,8.7621,0.0000,214,47,52,115,99.64,38.37,5.28,0.393,4.7867,21.5684,249.1106,-1.7832,5.7196,0.0010,10.9056,10.9056,0.0000,0.0000,0.0000
2850,8.7617,0.0000,214,47,52,115,99.55,38.35,5.38,0.390,4.7326,21.5951,249.3070,-1.7836,5.6382,0.0010,10.9054,10.9054,0.0000,0.0000,0.0000
2860,8.7613,0.0000,214,47,52,115,99.50,38.36,5.54,0.393,4.7000,21.6050,249.3492,-1.7845,5.6091,0.0010,10.9050,10.9050,0.0000,0.0000,0.0000
2870,8.7609,0.0000,214,48,52,114,99.32,38.17,4.36,0.393,4.7067,21.5549,250.0711,-1.7843,5.6360,0.0010,10.9047,10.9047,0.0000,0.0000,0.0000
2880,8.7607,0.0000,214,48,52,114,99.07,38.05,4.48,0.400,4.8012,21.5367,250.4044,-1.7841,5.6375,0.0010,10.9044,10.9044,0.0000,0.0000,0.0000
2890,8.7603,0.0000,215,49,53,113,99.09,38.11,3.02,0.397,4.8445,21.5707,250.2569,-1.7846,5.6090,0.0010,10.9041,10.9041,0.0000,0.0000,0.0000
2900,8.7599,0.0000,215,49,53,113,99.20,38.09,3.14,0.400,4.9015,21.5659,250.0291,-1.7858,5.5645,0.0010,10.9040,10.9040,0.0000,0.0000,0.0000
2910,8.7596,0.0000,215,49,53,113,99.41,38.16,5.69,0.403,4.9521,21.5386,249.9074,-1.7852,5.6280,0.0010,10.9037,10.9037,0.0000,0.0000,0.0000
2920,8.7592,0.0000,215,49,53,113,99.56,38.33,6.83,0.400,4.9371,21.5160,249.8728,-1.7853,5.6166,0.0010,10.9034,10.9034,0.0000,0.0000,0.0000
2930,8.7589,0.0000,215,49,53,113,99.67,38.51,5.89,0.400,4.8969,21.5037,251.6898,-1.7865,5.5610,0.0010,10.9031,10.9031,0.0000,0.0000,0.0000
2940,8.7586,0.0000,215,49,53,113,99.77,38.58,5.54,0.403,4.8074,21.4141,249.8584,-1.7865,5.4977,0.0010,10.9030,10.9030,0.0000,0.0000,0.0000
2950,8.7583,0.0000,215,49,53,113,99.84,38.66,4.35,0.410,4.7731,21.3807,250.0407,-1.7877,5.4455,0.0010,10.9028,10.9028,0.0000,0.0000,0.0000
2960,8.7580,0.0000,215,49,53,113,99.78,38.54,5.56,0.407,4.7920,21.2793,250.1191,-1.7884,5.3642,0.0010,10.9025,10.9025,0.0000,0.0000,0.0000
2970,8.7578,0.0000,215,49,53,113,99.74,38.25,5.53,0.407,4.8259,21.0955,250.1757,-1.7873,5.3269,0.0010,10.9022,10.9022,0.0000,0.0000,0.0000
2980,8.7576,0.0000,215,49,53,113,99.84,38.19,5.52,0.407,4.7744,20.9912,250.2838,-1.7856,5.4452,0.0010,10.9019,10.9019,0.0000,0.0000,0.0000
2990,8.7574,0.0000,215,50,53,112,99.93,38.25,4.19,0.414,4.6935,20.9658,250.3434,-1.7850,5.5543,0.0010,10.9016,10.9016,0.0000,0.0000,0.0000
